iter	Passed	Remaining
9447	62789	3668
9448	62795	3661
9449	62801	3655
9450	62807	3648
9451	62813	3641
9452	62818	3635
9453	62824	3628
9454	62830	3621
9455	62836	3614
9456	62841	3608
9457	63054	3613
9458	63062	3606
9459	63068	3600
9460	63074	3593
9461	63080	3586
9462	63085	3579
9463	63091	3573
9464	63097	3566
9465	63103	3559
9466	63109	3553
9467	63114	3546
9468	63120	3539
9469	63126	3532
9470	63132	3526
9471	63137	3519
9472	63143	3512
9473	63149	3506
9474	63155	3499
9475	63162	3492
9476	63168	3486
9477	63174	3479
9478	63180	3472
9479	63186	3465
9480	63192	3459
9481	63198	3452
9482	63204	3445
9483	63209	3439
9484	63216	3432
9485	63222	3425
9486	63228	3419
9487	63234	3412
9488	63239	3405
9489	63245	3398
9490	63251	3392
9491	63256	3385
9492	63262	3378
9493	63268	3371
9494	63274	3365
9495	63279	3358
9496	63285	3351
9497	63291	3345
9498	63296	3338
9499	63302	3331
9500	63308	3325
9501	63314	3318
9502	63320	3311
9503	63325	3304
9504	63331	3298
9505	63337	3291
9506	63343	3284
9507	63348	3278
9508	63354	3271
9509	63360	3264
9510	63366	3257
9511	63371	3251
9512	63377	3244
9513	63383	3237
9514	63388	3231
9515	63394	3224
9516	63400	3217
9517	63405	3210
9518	63411	3204
9519	63417	3197
9520	63423	3190
9521	63429	3184
9522	63434	3177
9523	63440	3170
9524	63446	3163
9525	63451	3157
9526	63457	3150
9527	63463	3143
9528	63469	3137
9529	63475	3130
9530	63480	3123
9531	63486	3117
9532	63492	3110
9533	63498	3103
9534	63503	3096
9535	63509	3090
9536	63515	3083
9537	63521	3076
9538	63527	3070
9539	63533	3063
9540	63539	3056
9541	63544	3050
9542	63550	3043
9543	63556	3036
9544	63562	3029
9545	63568	3023
9546	63574	3016
9547	63580	3009
9548	63586	3003
9549	63592	2996
9550	63598	2989
9551	63603	2983
9552	63609	2976
9553	63615	2969
9554	63620	2962
9555	63626	2956
9556	63632	2949
9557	63637	2942
9558	63643	2936
9559	63649	2929
9560	63655	2922
9561	63660	2916
9562	63666	2909
9563	63672	2902
9564	63678	2895
9565	63684	2889
9566	63689	2882
9567	63695	2875
9568	63701	2869
9569	63707	2862
9570	63713	2855
9571	63719	2849
9572	63725	2842
9573	63730	2835
9574	63736	2829
9575	63742	2822
9576	63748	2815
9577	63753	2808
9578	63759	2802
9579	63765	2795
9580	63770	2788
9581	63776	2782
9582	63782	2775
9583	63788	2768
9584	63793	2762
9585	63799	2755
9586	63805	2748
9587	63811	2742
9588	63817	2735
9589	63822	2728
9590	63828	2721
9591	63834	2715
9592	63840	2708
9593	63845	2701
9594	63851	2695
9595	63857	2688
9596	63863	2681
9597	63869	2675
9598	63874	2668
9599	63880	2661
9600	63886	2654
9601	63892	2648
9602	63898	2641
9603	63904	2634
9604	63910	2628
9605	63916	2621
9606	63922	2614
9607	63928	2608
9608	63934	2601
9609	63940	2594
9610	63946	2588
9611	63952	2581
9612	63959	2574
9613	63965	2568
9614	63971	2561
9615	63977	2554
9616	63983	2548
9617	63989	2541
9618	63995	2534
9619	64001	2528
9620	64007	2521
9621	64013	2514
9622	64019	2508
9623	64025	2501
9624	64031	2494
9625	64037	2488
9626	64277	2490
9627	64380	2487
9628	64387	2480
9629	64392	2474
9630	64398	2467
9631	64404	2460
9632	64410	2453
9633	64416	2447
9634	64422	2440
9635	64429	2433
9636	64434	2427
9637	64440	2420
9638	64445	2413
9639	64451	2406
9640	64457	2400
9641	64463	2393
9642	64469	2386
9643	64478	2380
9644	64485	2373
9645	64491	2366
9646	64497	2360
9647	64504	2353
9648	64510	2346
9649	64516	2339
9650	64522	2333
9651	64527	2326
9652	64534	2319
9653	64540	2313
9654	64545	2306
9655	64551	2299
9656	64557	2292
9657	64563	2286
9658	64568	2279
9659	64574	2272
9660	64580	2266
9661	64585	2259
9662	64591	2252
9663	64596	2245
9664	64601	2239
9665	64607	2232
9666	64613	2225
9667	64619	2219
9668	64624	2212
9669	64630	2205
9670	64636	2198
9671	64641	2192
9672	64647	2185
9673	64652	2178
9674	64658	2171
9675	64663	2165
9676	64669	2158
9677	64674	2151
9678	64679	2145
9679	64685	2138
9680	64690	2131
9681	64695	2124
9682	64701	2118
9683	64706	2111
9684	64711	2104
9685	64716	2097
9686	64722	2091
9687	64727	2084
9688	64732	2077
9689	64738	2071
9690	64743	2064
9691	64749	2057
9692	64754	2050
9693	64759	2044
9694	64764	2037
9695	64770	2030
9696	64775	2024
9697	64780	2017
9698	64786	2010
9699	64791	2003
9700	64797	1997
9701	64803	1990
9702	64809	1983
9703	64815	1977
9704	64821	1970
9705	64827	1963
9706	64833	1956
9707	64838	1950
9708	64844	1943
9709	64850	1936
9710	64856	1930
9711	64863	1923
9712	64869	1916
9713	64874	1910
9714	64880	1903
9715	64886	1896
9716	64892	1889
9717	64899	1883
9718	64905	1876
9719	64911	1869
9720	64917	1863
9721	64923	1856
9722	64928	1849
9723	64934	1843
9724	64940	1836
9725	64946	1829
9726	64951	1822
9727	64957	1816
9728	64963	1809
9729	64968	1802
9730	64974	1796
9731	64979	1789
9732	64984	1782
9733	64989	1775
9734	64995	1769
9735	65000	1762
9736	65005	1755
9737	65011	1749
9738	65017	1742
9739	65022	1735
9740	65027	1728
9741	65032	1722
9742	65038	1715
9743	65043	1708
9744	65048	1702
9745	65054	1695
9746	65059	1688
9747	65064	1682
9748	65069	1675
9749	65075	1668
9750	65080	1661
9751	65085	1655
9752	65091	1648
9753	65096	1641
9754	65101	1635
9755	65106	1628
9756	65112	1621
9757	65117	1614
9758	65122	1608
9759	65127	1601
9760	65133	1594
9761	65138	1588
9762	65143	1581
9763	65148	1574
9764	65154	1567
9765	65159	1561
9766	65164	1554
9767	65169	1547
9768	65175	1541
9769	65180	1534
9770	65185	1527
9771	65190	1521
9772	65196	1514
9773	65201	1507
9774	65206	1500
9775	65212	1494
9776	65218	1487
9777	65223	1480
9778	65229	1474
9779	65235	1467
9780	65241	1460
9781	65247	1454
9782	65252	1447
9783	65258	1440
9784	65263	1434
9785	65269	1427
9786	65275	1420
9787	65280	1413
9788	65286	1407
9789	65291	1400
9790	65297	1393
9791	65303	1387
9792	65309	1380
9793	65315	1373
9794	65320	1367
9795	65326	1360
9796	65332	1353
9797	65337	1347
9798	65343	1340
9799	65349	1333
9800	65354	1326
9801	65378	1320
9802	65571	1317
9803	65580	1311
9804	65586	1304
9805	65592	1297
9806	65599	1290
9807	65605	1284
9808	65611	1277
9809	65617	1270
9810	65623	1264
9811	65629	1257
9812	65635	1250
9813	65641	1244
9814	65646	1237
9815	65653	1230
9816	65659	1223
9817	65664	1217
9818	65670	1210
9819	65676	1203
9820	65681	1197
9821	65687	1190
9822	65692	1183
9823	65698	1177
9824	65704	1170
9825	65710	1163
9826	65716	1156
9827	65722	1150
9828	65729	1143
9829	65735	1136
9830	65741	1130
9831	65747	1123
9832	65753	1116
9833	65759	1110
9834	65765	1103
9835	65771	1096
9836	65777	1089
9837	65784	1083
9838	65790	1076
9839	65796	1069
9840	65802	1063
9841	65808	1056
9842	65815	1049
9843	65821	1043
9844	65827	1036
9845	65834	1029
9846	65840	1023
9847	65846	1016
9848	65852	1009
9849	65858	1002
9850	65865	996
9851	65871	989
9852	65877	982
9853	65882	976
9854	65888	969
9855	65894	962
9856	65899	956
9857	65904	949
9858	65909	942
9859	65915	935
9860	65921	929
9861	65926	922
9862	65931	915
9863	65937	909
9864	65942	902
9865	65947	895
9866	65953	888
9867	65958	882
9868	65963	875
9869	65968	868
9870	65974	862
9871	65979	855
9872	65984	848
9873	65990	842
9874	65995	835
9875	66001	828
9876	66006	821
9877	66012	815
9878	66017	808
9879	66023	801
9880	66028	795
9881	66034	788
9882	66039	781
9883	66045	775
9884	66050	768
9885	66055	761
9886	66061	755
9887	66067	748
9888	66073	741
9889	66078	734
9890	66084	728
9891	66090	721
9892	66096	714
9893	66101	708
9894	66107	701
9895	66112	694
9896	66118	688
9897	66123	681
9898	66129	674
9899	66134	668
9900	66140	661
9901	66146	654
9902	66152	647
9903	66157	641
9904	66163	634
9905	66168	627
9906	66174	621
9907	66179	614
9908	66185	607
9909	66190	601
9910	66195	594
9911	66201	587
9912	66207	581
9913	66213	574
9914	66219	567
9915	66225	561
9916	66231	554
9917	66236	547
9918	66243	540
9919	66249	534
9920	66255	527
9921	66261	520
9922	66267	514
9923	66273	507
9924	66279	500
9925	66285	494
9926	66290	487
9927	66296	480
9928	66302	474
9929	66307	467
9930	66313	460
9931	66319	454
9932	66325	447
9933	66331	440
9934	66337	434
9935	66344	427
9936	66349	420
9937	66355	413
9938	66361	407
9939	66366	400
9940	66372	393
9941	66377	387
9942	66383	380
9943	66388	373
9944	66394	367
9945	66399	360
9946	66405	353
9947	66410	347
9948	66415	340
9949	66421	333
9950	66426	327
9951	66432	320
9952	66437	313
9953	66443	307
9954	66448	300
9955	66454	293
9956	66459	287
9957	66464	280
9958	66470	273
9959	66475	266
9960	66481	260
9961	66486	253
9962	66491	246
9963	66497	240
9964	66502	233
9965	66508	226
9966	66513	220
9967	66518	213
9968	66524	206
9969	66529	200
9970	66535	193
9971	66540	186
9972	66545	180
9973	66551	173
9974	66763	167
9975	66772	160
9976	66778	153
9977	66784	147
9978	66790	140
9979	66796	133
9980	66803	127
9981	66809	120
9982	66816	113
9983	66821	107
9984	66828	100
9985	66834	93
9986	66840	87
9987	66846	80
9988	66852	73
9989	66859	66
9990	66865	60
9991	66872	53
9992	66878	46
9993	66884	40
9994	66890	33
9995	66897	26
9996	66903	20
9997	66909	13
9998	66916	6
9999	66922	0
